Id,SalePrice
2734,128431.64372256496
2735,116211.37624363856
2736,136015.9903028651
2737,112897.78523985848
2738,116777.03479826284
2739,152779.37947837694
2740,122491.02820114506
2741,130490.31208556694
2742,134084.92107503343
2743,126445.4936575288
2744,140114.18709139
2745,121299.92865386898
2746,126610.87187264863
2747,153641.92269306164
2748,112726.92417272262
2749,114914.67951426389
2750,110404.06254103081
2751,116170.68190398047
2752,199405.68096768725
2753,134889.76731983616
2754,200482.23677985885
2755,122106.44437911114
2756,91792.63549272723
2757,62440.46841151842
2758,80458.05433314377
2759,154638.84463900176
2760,118612.96412475947
2761,134039.19968245522
2762,133824.92727271267
2763,183304.66411808672
2764,153571.49570992458
2765,256742.9591791372
2766,130864.81479676369
2767,85903.56574036293
2768,104441.32131512772
2769,111225.27445732831
2770,130221.55604237916
2771,101638.18669013306
2772,97971.81014800028
2773,154488.93353722148
2774,114437.82847982447
2775,107319.1800041395
2776,132390.01595897868
2777,141875.6553916007
2778,114870.62411183077
2779,111651.5690554243
2780,85043.20494633404
2781,86097.77657946094
2782,73889.08102536247
2783,95811.6872011537
2784,112132.40824353097
2785,114660.27413933931
2786,71787.26742198078
2787,110568.50064912911
2788,62560.35864588004
2789,188523.16925173835
2790,89609.1328435054
2791,100448.4132629554
2792,47655.22955114151
2793,195526.5978171305
2794,105576.49344000874
2795,107818.83582894948
2796,93532.70943065525
2797,197449.90048276368
2798,101413.76682451056
2799,129025.46867389673
2800,64257.20026235799
2801,98543.1937395532
2802,126705.84168124846
2803,151342.03807405377
2804,136529.35705378684
2805,108638.8660377008
2806,71151.60227291426
2807,151291.18894253753
2808,140915.64477887502
2809,125899.49594828999
2810,116193.47039320458
2811,135302.1712203725
2812,134512.78888205648
2813,127719.41280403986
2814,133338.30806303385
2815,102853.55752883272
2816,221909.3589180417
2817,155032.39955376365
2818,122158.26516328222
2819,149923.5480629936
2820,128359.36149655168
2821,98383.83452089138
2822,193546.06852535385
2823,251811.4548681841
2824,147731.77659478554
2825,155451.15035514676
2826,109806.18889262746
2827,132077.15251708846
2828,210871.48364311818
2829,164223.78656386447
2830,202276.531501534
2831,151805.49521513644
2832,209597.04286907945
2833,229596.73897953518
2834,192233.3628075673
2835,186154.27953026714
2836,187005.66328309555
2837,137280.5420547841
2838,127915.27236509824
2839,180059.83594700307
2840,178289.34423852368
2841,197530.03200798336
2842,202894.29979856903
2843,153365.32126422678
2844,146490.02564741386
2845,107993.55097918063
2846,200470.41100993752
2847,194002.75593484004
2848,194901.33103466127
2849,196069.36466553502
2850,265978.0950529995
2851,216654.90975530152
2852,224287.7233992511
2853,223109.4824379441
2854,126790.53904783503
2855,169915.4962920935
2856,187595.96903473453
2857,179416.00737885537
2858,169901.4979419059
2859,121950.09743715552
2860,111578.97760649954
2861,115624.98936126042
2862,183612.32571656193
2863,130990.17745774069
2864,235532.82625631566
2865,130406.97041863675
2866,133397.60169973408
2867,95197.03589149442
2868,89797.64340953027
2869,102303.40704389031
2870,122224.67928507343
2871,94435.10279385031
2872,41280.189942963094
2873,95278.12874035545
2874,117910.25960322842
2875,113076.51070851818
2876,165468.05255967172
2877,125909.29355962868
2878,165025.55497570962
2879,129196.53355732396
2880,85024.76651633048
2881,139761.06838744512
2882,154323.87338160013
2883,178825.0198864096
2884,183697.6927806596
2885,175786.2338453733
2886,186083.2698696244
2887,81144.82425702762
2888,116549.3861635996
2889,57397.20572831603
2890,73934.80537006714
2891,120723.50465706401
2892,50438.35044836586
2893,90879.52675902648
2894,72044.59721391533
2895,235473.0019448691
2896,219341.2835246245
2897,180692.1401570574
2898,133364.69953174915
2899,207697.05762772966
2900,137549.95821834562
2901,184453.30355118387
2902,154385.58036695706
2903,291980.3416549959
2904,272938.4514056654
2905,106059.55942895704
2906,165600.46087196938
2907,111105.14965587769
2908,126750.07055050056
2909,121284.0216874911
2910,76493.06509912411
2911,73913.22822874923
2912,121866.75082519301
2913,69565.68506763254
2914,69404.91017894306
2915,75162.31316279445
2916,67854.12394601834
2917,131764.85180276202
2918,108657.29897608404
2919,220749.73878978696
